Committee,Type,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Country,Occupation,Employer,Contribution Type,Amount Type,Purpose,Total To Date,Refund Transaction Type,Refund Original Transaction Date,Refund Original Transaction Total,Refund Original Transaction Descr,Previous Transaction (Y/N),Fundraiser Name,Fundraiser Location,Fundraiser Attendees,Fundraiser Tickets Sold,Election Type,Total Primary,Total General,type,Expenditure Type,Candidate Issue,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Matched Candidate,Matched District,Matched Party,Matched Race
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-27 00:00:00,IN PURSUIT OF,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-7600.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,MARY HORMAN (HD-55),"FACEBOOK, INSTAGRAM, CTV & DSP",2/27/26-6/2/26,DIGITAL AD PLACEMENT,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-27 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,-1500.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,MARY HORMAN (HD-55),,2/27/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-08 00:00:00,META PLATFORMS INC,,,,1 META WAY,MENLO PARK,CA,94025.0,,-5.12,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,MARY HORMAN (HD-55),FACEBOOK,2/8/26-2/19/26,DIGITAL AD PLACEMENT,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-162.56,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,CALEB HINKLE (SD-34),DOORKNOCKING,3/16/26-3/25/26,DOORKNOCKING,N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-260.09,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,CALEB HINKLE (SD-34),DOORKNOCKING,3/1/26-3/15/26,DOORKNOCKING,N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-565.76,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,CALEB HINKLE (SD-34),DOORKNOCKING,2/16/26-2/28/26,DOORKNOCKING,N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-565.76,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,CALEB HINKLE (SD-34),DOORKNOCKING,2/6/26-2/15/26,DOORKNOCKING,N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,CANVASS AMERICA,,,,45 N HILL DRIVE STE 100,WARRENTON,VA,20186.0,,-933.0,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,CALEB HINKLE,DOORKNOCKING,2/6/26-3/25/26,DOORKNOCKING,N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,UNITED STATES POSTAL SERVICE,,,UNITED STATES POSTAL SERVICE,470 L'ENFANT PLAZA SW STE 604,WASHINGTON,DC,20024.0,,-569.19,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,CAELB HINKLE (SD-34),,"3,635",MAILER POSTAGE,N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,FCG MAIL LLC,,,FCG MAIL LLC,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2023.97,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,CALEB HINKLE (SD-34),,"3,635","MAILER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,IN PURSUIT OF,,,IN PURSUIT OF LLC,4201 WILSON BLVD STE 900,ARLINGTON,VA,22203.0,,-3450.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,CALEB HINKLE (SD-34),"FACEBOOK, INSTAGRAM, CTV & DSP",2/6/26-6/2/26,DIGITAL AD PLACEMENT,N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-06 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,-4000.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,CALEB HINKLE (SD-34),,2/6/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2804.5,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,CALEB HINKLE (SD-34),,"5,000","DOORHANGER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-02 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1987.8,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,JOHN SOUTH (HD-28),,"2,000","DOORHANGER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-27 00:00:00,IN PURSUIT OF,,,,4201 WILSON BLVD STE 900,ARLINGTON,VA,22203.0,,-4200.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,JOHN SOUTH (HD-28),"FACEBOOK, INSTAGRAM, CTV & DSP",2/27/26-6/2/26,DIGITAL AD PALCEMENT,N,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-27 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,-2000.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,JOHN SOUTH (HD-28),,2/27/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-08 00:00:00,META PLATFORMS INC,,,,1 META WAY,MENLO PARK,CA,94025.0,,-5.11,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,JOHN SOUTH (HD-28),FACEBOOK,2/8/26-2/19/26,DIGITAL AD PLACEMENT,N,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-162.56,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,FINLEY WARDEN (HD-13),DOORKNOCKING,3/16/26-3/25/26,DOORKNOCKING,N,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,Canvass America,,,,45 N HILL DRIVE STE 100,WARRENTON,VA,20186.0,,-679.0,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,FINLEY WARDEN (HD-13),DOORKNOCKING,3/1/26-3/25/26,DOORKNOCKING,N,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-260.09,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,FINLEY WARDEN (HD-13),DOORKNOCKING,3/1/26-3/15/26,DOORKNOCKING,N,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW STE 604,WASHINGTON,DC,20024.0,,-315.75,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,FINLEY WARDEN (HD-13),,"2,002",MAILER POSTAGE,N,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1657.86,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,FINLEY WARDEN (HD-13),,"2,002","MAILER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-06 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,-2500.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,FINLEY WARDEN (HD-13),,3/6/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-27 00:00:00,IN PURSUIT OF,,,,4201 WILSON BLVD STE 900,ARLINGTON,VA,22203.0,,-8300.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,FINLEY WARDEN (HD-13),"FACEBOOK, INSTAGRAM, CTV & DSP",2/27/26-6/2/26,DIGITAL AD PLACEMENT,N,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-27 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,-750.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,FINLEY WARDEN (HD-13),,2/27/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1994.8,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,FINLEY WARDEN (HD-13),,"2,000","DOORHANGER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-08 00:00:00,META PLATFORMS INC,,,,1 META WAY,MENLO PARK,CA,94025.0,,-5.12,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,FINLEY WARDEN (HD-13),FACEBOOK,2/8/26-2/19/26,DIGITAL AD PLACEMENT,N,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-02 00:00:00,Canvass America,,,,45 N HILL DR STE 100,WARRENTON,VA,20186.0,,-679.0,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,JOHN SOUTH (HD-28),DOORKNOCKING,3/2/26-3/25/26,DOORKNOCKING,N,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-02 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-260.09,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,JOHN SOUTH (HD-28),DOORKNOCKING,3/2/26-3/15/26,DOORKNOCKING,N,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW STE 604,WASHINGTON,DC,20024.0,,-443.79,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,JOHN SOUTH (HD-28),,"2,683",MAILER POSTAGE,N,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1796.02,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,JOHN SOUTH (HD-28),,"2,683","MAILER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-20 00:00:00,IN PURSUIT OF,,,,4201 WILSON BLVD STE 900,ARLINGTON,VA,22203.0,,-7000.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,KIM DAILEY (HD-85),"FACEBOOK, INSTAGRAM, CTV & DSP",2/20/26-6/2/26,DIGITAL AD PLACEMENT,N,,,,,,,,KIM DAILEY,HOUSE DISTRICT 85,REP,STATE REPRESENTATIVE DISTRICT 85
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-20 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,-750.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,KIM DAILEY (HD-85),,2/20/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,KIM DAILEY,HOUSE DISTRICT 85,REP,STATE REPRESENTATIVE DISTRICT 85
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-08 00:00:00,META PLATFORMS INC,,,,1 META WAY,MENLO PARK,CA,94025.0,,-5.12,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,KIM DAILEY (HD-85),FACEBOOK & INSTAGRAM,2/8/26-2/19/26,DIGITAL AD PLACEMENT,N,,,,,,,,KIM DAILEY,HOUSE DISTRICT 85,REP,STATE REPRESENTATIVE DISTRICT 85
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-162.56,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,MARY HORMAN (HD-55),DOORKNOCKING,3/16/26-3/25/26,DOORKNOCKING,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,Canvass America,,,,45 N HILL DR STE 100,WARRENTON,VA,20186.0,,-679.0,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,MARY HORMAN (HD-55),DOORKNOCKING,3/1/26-3/25/26,DOORKNOCKING,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-260.09,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,MARY HORMAN (HD-55),DOORKNOCKING,3/1/16-3/15/26,DOORKNOCKING,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW STE 604,WASHINGTON,DC,20024.0,,-317.45,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,MARY HORMAN (HD-55),,"1,973",MAILER POSTAGE,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1645.43,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,MARY HORMAN (HD-55),,"1,973","MAILER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-06 00:00:00,TARGETED VICTORY,,,,2311 Wilson Blvd,ARLINGTON,VA,22201.0,,-2500.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,MARY HORMAN (HD-55),,3/6/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1994.8,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,MARY HORMAN (HD-55),,"2,000","DOORHANGER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-162.56,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),DOORKNOCKING,3/16/26-3/25/26,DOORKNOCKING,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-260.09,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),DOORKNOCKING,3/1/26-3/15/26,DOORKNOCKING,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-565.76,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),DOORKNOCKING,2/16/26-2/28/26,DOORKNOCKING,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-565.76,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),DOORKNOCKING,2/6/26-2/15/26,DOORKNOCKING,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,Canvass America,,,,45 N HILL DR STE 100,WARRENTON,VA,20186.0,,-1300.0,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),DOORKNOCKING,2/6/26-3/25/26,DOORKNOCKING,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW STE 604,WASHINGTON,DC,20024.0,,-262.17,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),,"1,672",MAILER POSTAGE,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1506.79,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),,"1,672","MAILER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-27 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,-1250.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),,2/27/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-19 00:00:00,IN PURSUIT OF,,,,4201 WILSON BLVD STE 900,ARLINGTON,VA,22203.0,,-7000.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),"FACEBOOK, INSTAGRAM, CTV & DSP",2/19/26-6/2/26,DIGITAL AD PLACEMENT,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-19 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,-750.0,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),,2/19/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-08 00:00:00,META PLATFORMS INC,,,,1 META WAY,MENLO PARK,CA,94025.0,,-201.98,,,,,,Digital Advertising,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),FACEBOOK,2/8/26-2/19/26,DIGITAL AD PLACEMENT,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
AMERICANS FOR PROSPERITY - MONTANA,expenditure,02/06/2026 to 03/25/2026,C4,2026-02-06 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2400.7,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),,"3,000","DOORHANGER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
