Committee,Type,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Country,Occupation,Employer,Contribution Type,Amount Type,Purpose,Total To Date,Refund Transaction Type,Refund Original Transaction Date,Refund Original Transaction Total,Refund Original Transaction Descr,Previous Transaction (Y/N),Fundraiser Name,Fundraiser Location,Fundraiser Attendees,Fundraiser Tickets Sold,Election Type,Total Primary,Total General,type,Expenditure Type,Candidate Issue,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Matched Candidate,Matched District,Matched Party,Matched Race
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2483.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Susan Geise,Mail,"2,229",Mail production/postage,N,,,,,,,,SUSAN GEISE,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-3281.0,,,,,,mail production./postage,,,,,,,,,,,PM,,,,3,Oppose Mike Talia,Mail,"4,066",Mail production/postage,N,,,,,,,,MIKE TALIA,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-3315.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Doug Martens,Mail,"4,144",Mail production/postage,N,,,,,,,,DOUG MARTENS,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2974.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose George Nikolakakos,Mail,"3,360",Mail production/postage,N,,,,,,,,GEORGE NIKOLAKAKOS,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-22 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2563.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Valerie Moore,Mail,"2,414",Mail production/postage,N,,,,,,,,VALERIE MOORE,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-22 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2995.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Shelley Vance,Mail,"3,407",Mail production/postage,N,,,,,,,,SHELLEY VANCE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-17 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2536.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose John Fitzpatrick,Mail,"2,352",Mail production/postage,N,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2928.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Ed Walker,Mail,"2,200",Mail production/postage,N,,,,,,,,ED WALKER,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2310.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Trevor Funseth,Mail,"2,566",Mail production/postage,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-3662.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Barry Usher,Mail,"4,944",Mail production/postage,N,,,,,,,,BARRY USHER,SENATE DISTRICT 19,REP,STATE SENATOR DISTRICT 19
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,"Darby House, LLC",,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,-2315.0,,,,,,Digital Placement/Production,,,,,,,,,,,PM,,,,3,Support Ken Allen,Digital,2 ads + digital placement,Digital Placement/Production,N,,,,,,,,KENNETH E ALLEN,HOUSE DISTRICT 86,REP,STATE REPRESENTATIVE DISTRICT 86
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,"Darby House, LLC",,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,-2315.0,,,,,,Digital Placement/Production,,,,,,,,,,,PM,,,,3,Support Jedediah Hinkle,Digital,2 ads + digital placement,Digital Placement/Production,N,,,,,,,,JEDEDIAH HINKLE,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,"Darby House, LLC",,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,-2315.0,,,,,,Digital Placement/Production,,,,,,,,,,,PM,,,,3,Support Ed Walker,Digital,2 ads + digital placement,Digital Placement/Production,N,,,,,,,,ED WALKER,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,"Darby House, LLC",,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,-2315.0,,,,,,Digital Placement/Production,,,,,,,,,,,PM,,,,3,Support Trevor Funseth,Digital,2 ads + digital placement,Digital Placement/Production,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,"Darby House, LLC",,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,-2315.0,,,,,,Digital Placement/Production,,,,,,,,,,,PM,,,,3,Support Steve Lapraim,Digital,2 ads + Digital placement,Digital Placement/Production,N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,"Darby House, LLC",,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,-2315.0,,,,,,Digital Placement/Production,,,,,,,,,,,PM,,,,3,Support Caleb Hinkle,Digital,2 ads + digital placement,Digital Placement/Production,N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,"Darby House, LLC",,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,-2315.0,,,,,,Digital Placement/ Production,,,,,,,,,,,PM,,,,3,Support Greg Kmetz,Digital,2 ads + placement,Digital Placement/ Production,N,,,,,,,,GREG KMETZ,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,"Darby House, LLC",,,,"4201 Wilson Blvd, Suite 110-126",Arlington,VA,22203,,-2315.0,,,,,,Digital Placement/Production,,,,,,,,,,,PM,,,,3,Support Barry Usher,Digital,2 ads + digital placement,Digital Placement/Production,N,,,,,,,,BARRY USHER,SENATE DISTRICT 19,REP,STATE SENATOR DISTRICT 19
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-25 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2928.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Ed Walker,Mail,"2,200",Mail production/postage,N,,,,,,,,ED WALKER,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-21 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2310.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Trevor Funseth,Mail,"2,566",Mail production/postage,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-3662.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Barry Usher,Mail,"4,944",Mail production/postage,N,,,,,,,,BARRY USHER,SENATE DISTRICT 19,REP,STATE SENATOR DISTRICT 19
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2424.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support John South,Mail,"2,092",Mail production/postage,N,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2487.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Jim Riley,Mail,"2,468",Mail production/postage,N,,,,,,,,JIM RILEY,HOUSE DISTRICT 6,REP,STATE REPRESENTATIVE DISTRICT 6
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2433.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Jeff Stanek,Mail,"2,113",Mail production/postage,N,,,,,,,,JEFF STANEK,HOUSE DISTRICT 90,REP,STATE REPRESENTATIVE DISTRICT 90
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2385.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Ken Allen,Mail,"2,004",Mail production/postage,N,,,,,,,,KENNETH E ALLEN,HOUSE DISTRICT 86,REP,STATE REPRESENTATIVE DISTRICT 86
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2555.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Trevor Walter,Mail,"2,394",Mail production/postage,N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2183.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Jebediah Hinkle,Mail,"1,537",Mail production/postage,N,,,,,,,,JEDEDIAH HINKLE,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2552.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Mary Horman,Mail,"2,387",Mail production/postage,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2483.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Nelly Nicol,Mail,"2,229",Mail production/postage,N,,,,,,,,NELLY NICOL,HOUSE DISTRICT 53,REP,STATE REPRESENTATIVE DISTRICT 53
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2260.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Charlie Loveridge,Mail ,"1,716",Mail production/postage,N,,,,,,,,CHARLIE LOVERIDGE,HOUSE DISTRICT 49,REP,STATE REPRESENTATIVE DISTRICT 49
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2337.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Mike Vinton,Mail,"1,893",Mail production/postage,N,,,,,,,,MIKE VINTON,HOUSE DISTRICT 40,REP,STATE REPRESENTATIVE DISTRICT 40
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2483.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Justin Cleveland,Mail,"2,229",Mail production/postage,N,,,,,,,,JUSTIN W CLEVELAND,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-3281.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Steve Lapraim,Mail,"4,066",Mail production/postage,N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-3315.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Greg Kmetz,Mail,"4,144",Mail production/postage,N,,,,,,,,GREG KMETZ,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2974.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Randy Pinocci,Mail,"3,360",Mail production/postage,N,,,,,,,,RANDY PINOCCI,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2563.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Valerie Moore,Mail,"2,414",Mail production/postage,N,,,,,,,,VALERIE MOORE,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2995.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Shelley Vance,Mail,"3,407",Mail production/postage,N,,,,,,,,SHELLEY VANCE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-22 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2536.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose John Fitzpatrick,Mail,"2,352",Mail production/postage,N,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2385.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Wayne Rusk,Mail,"2,004",Mail production/postage,N,,,,,,,,WAYNE RUSK,HOUSE DISTRICT 86,REP,STATE REPRESENTATIVE DISTRICT 86
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2555.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Ken Walsh,Mail,"2,394",Mail production/postage,N,,,,,,,,KEN WALSH,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2183.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Russ Nelson,Mail,"1,537",Mail production/postage,N,,,,,,,,RUSSELL C NELSON,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2552.0,,,,,,mail production /postage,,,,,,,,,,,PM,,,,3,Oppose Brad Barker,Mail,"2,387",Mail production/postage,N,,,,,,,,BRAD BARKER,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2626.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Jason Ellsworth,Mail,"2,557",Mail production/postage,N,,,,,,,,JASON ELLSWORTH,HOUSE DISTRICT 34,REP,STATE REPRESENTATIVE DISTRICT 34
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2563.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Valerie Moore,Mail,"2,414",Mail production/postage,N,,,,,,,,VALERIE MOORE,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2483.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Susan Geise,Mail,"2,229",Mail production/postage,N,,,,,,,,SUSAN GEISE,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-3281.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Mike Talia,mail,"4,066",Mail production/postage,N,,,,,,,,MIKE TALIA,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2995.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Shelley Vance,Mail,"3,407",Mail production/postage,N,,,,,,,,SHELLEY VANCE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-3315.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose Doug Martens,Mail,"4,144",Mail production/postage,N,,,,,,,,DOUG MARTENS,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2337.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Mike Vinton,Mail,"1,893",Mail production/postage,N,,,,,,,,MIKE VINTON,HOUSE DISTRICT 40,REP,STATE REPRESENTATIVE DISTRICT 40
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2487.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Jim Riley,Mail,"2,468",Mail production/postage,N,,,,,,,,JIM RILEY,HOUSE DISTRICT 6,REP,STATE REPRESENTATIVE DISTRICT 6
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-17 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2310.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Trevor Funseth,Mail,"2,566",Mail production/postage,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,-2928.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Ed Walker,Mail,"2,200",Mail production/postage,N,,,,,,,,ED WALKER,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-07 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2433.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Jeff Stanek,Mail,"2,113",Mail production/postage,N,,,,,,,,JEFF STANEK,HOUSE DISTRICT 90,REP,STATE REPRESENTATIVE DISTRICT 90
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-10 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2974.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose George Nikolakakos,Mail,"3,360",Mail production/postage,N,,,,,,,,GEORGE NIKOLAKAKOS,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-08 00:00:00,Whistlestop Strategies LLC,,,,"100 Coastal Drive, Suite 305",Charleston,SC,29492,,-2536.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Oppose John Fitzpatrick,Mail,"2,352",Mail production/postage,N,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-07 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2385.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Ken Allen,Mail,"2,004",Mail production/postage,N,,,,,,,,KENNETH E ALLEN,HOUSE DISTRICT 86,REP,STATE REPRESENTATIVE DISTRICT 86
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-07 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2555.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Trevor Walter,Mail,"2,394",Mail production/postage,N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-07 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2183.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Jebediah Hinkle,Mail,"1,537",Mail production/postage,N,,,,,,,,JEDEDIAH HINKLE,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-07 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2552.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Mary Horman,Mail,"2,387",Mail production/postage,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-07 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2928.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Ed Walker,Mail,"2,200",Mail production/postage,N,,,,,,,,ED WALKER,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-07 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2260.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Charlie Loveridge,Mail,"1,716",Mail production/postage,N,,,,,,,,CHARLIE LOVERIDGE,HOUSE DISTRICT 49,REP,STATE REPRESENTATIVE DISTRICT 49
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-07 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2563.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Linda Harmon,Mail,"2,414",Mail production/postage,N,,,,,,,,LINDA HARMON,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-07 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2424.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support John South,Mail,"2,092",Mail production/postage,N,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
School Freedom Fund,expenditure,04/07/2026 to 04/25/2026,C6,2026-04-07 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,-2310.0,,,,,,Mail production/postage,,,,,,,,,,,PM,,,,3,Support Trevor Funseth,Mail,"2,566",Mail production/postage,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
